TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f012724,4,교통비,3,택시,N,2,1298638970,로카모빌리티(주) ,2023-08-26 23:12,1,4800,택시비
f_f012724,4,교통비,4,택시,N,2,1298638970,로카모빌리티(주) ,2023-08-26 12:58,1,4800,택시비
f_f012727,4,교통비,1,택시,N,2,,,2023-08-25 21:31,1,11100,택시비 
f_f012727,5,교통비,0,지하철,N,2,,,,,5000,
f_f012727,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,50800,
f_f012736,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,120000,
f_f012736,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,13400,
f_f012740,5,교통비,0,지하철,N,3,,,,,2700,
f_f012745,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,4,6168190529,(주)쏘카,2023-07-01 00:00,1,156690,렌트비 
f_f012745,2,통행료,0,렌터카(승용/승합/버스 등등),N,4,,,,,1500,
f_f012745,5,교통비,0,지하철,N,4,,,,,2500,
f_f012745,7,교통비,0,KTX/SRT(고속열차),N,4,,,,,55700,
f_f012757,12,교통비,0,시외/고속버스,N,1,,,,,23450,
f_f012757,4,교통비,2,택시,N,1,4753301161,,2023-09-09 19:53,1,4500,택시비
f_f012770,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
f_f012770,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,6000,
f_f012770,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
f_f012773,13,교통비,0,시내/마을버스,N,4,,,,,2400,
f_f012773,4,교통비,1,택시,N,4,5043400579,,2023-08-26 12:03,1,5900,택시비
f_f012773,4,교통비,2,택시,N,4,5020726067,,2023-08-27 18:48,1,7300,택시비
f_f012773,7,교통비,1,KTX/SRT(고속열차),Y,4,3148210024,한국철도공사,2023-08-19 20:18,3,12000,기차표 
f_f012773,8,교통비,2,새마을/무궁화열차,Y,4,3148210024,한국철도공사,2023-08-24 18:29,3,11100,기차표 
f_f012776,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f012776,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,21000,
f_f012788,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
f_f012788,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,80000,
f_f012788,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,20000,
f_f012788,5,교통비,0,지하철,N,2,,,,,3000,
f_f012788,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,113600,
f_f012803,12,교통비,0,시외/고속버스,N,2,,,,,19800,
f_f012803,4,교통비,0,택시,N,2,,,,,18900,
f_f012811,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f012811,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2450,
f_f012811,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
f_f012811,13,교통비,0,시내/마을버스,N,2,,,,,2400,
f_f012842,12,교통비,0,시외/고속버스,N,2,,,,,13200,
f_f012842,4,교통비,0,택시,N,2,,,,,65300,
f_f012842,4,교통비,1,택시,N,2,2238100301,(자)성산택시,2023-08-27 16:05,1,24000,택시비
f_f012842,4,교통비,2,택시,N,2,2238100301,(자)성산택시,2023-08-27 18:01,1,18800,택시비
f_f012890,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1700,
f_f012890,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4400,
f_f012890,4,교통비,1,택시,N,2,5068102107,화성교통(주),2023-08-26 13:07,1,10500,택시비
f_f012890,4,교통비,2,택시,N,2,,,2023-08-26 22:53,1,32360,택시비 
f_f012892,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
f_f012892,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1000,
f_f012892,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,13800,
f_f012915,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f012924,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
f_f012924,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,11700,
f_f012934,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,60000,
f_f012934,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,13400,
f_f012934,13,교통비,0,시내/마을버스,N,3,,,,,2000,
f_f012942,50,교통비,0,버스 + 지하철,N,1,,,,,6300,
f_f012953,50,교통비,0,버스 + 지하철,N,2,,,,,50000,
f_f012970,13,교통비,0,시내/마을버스,N,1,,,,,6450,
f_f012970,16,교통비,0,기타,N,1,,,,,12000,
f_f012970,4,교통비,0,택시,N,1,,,,,8200,
f_f012970,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,70000,
f_f012980,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
f_f012980,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7400,
f_f012988,4,교통비,0,택시,N,2,,,,,26900,
f_f012988,50,교통비,0,버스 + 지하철,N,2,,,,,62600,
f_f012992,12,교통비,0,시외/고속버스,N,2,,,,,16500,
f_f012993,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,40000,
f_f013001,12,교통비,0,시외/고속버스,N,2,,,,,54600,
f_f013006,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,45000,
f_f013006,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,19200,
f_f013016,4,교통비,1,택시,N,1,6070626365,,2023-08-28 15:03,1,6300,택시비
f_f013016,4,교통비,2,택시,N,1,6078613668,온누리택시,2023-08-28 15:49,1,8300,택시비
f_f013016,4,교통비,3,택시,N,1,6172434361,,2023-08-28 17:29,1,7100,택시비 
f_f013016,5,교통비,0,지하철,N,1,,,,,4000,
f_f013016,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사 ,2023-08-26 02:41,1,17100,기차표
f_f013016,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-08-28 18:56,1,17100,기차표
f_f013019,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,27000,
f_f013019,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,15000,
f_f013038,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,90000,
f_f013038,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,600,
f_f013038,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,22000,
f_f013039,4,교통비,0,택시,N,2,,,,,55300,
f_f013039,5,교통비,0,지하철,N,2,,,,,2500,
f_f013052,4,교통비,1,택시,N,1,1298638970,로카모빌리티(주) ,2023-08-27 14:52,1,5500,택시비
f_f013052,4,교통비,2,택시,N,1,1298638970,로카모빌리티(주),2023-08-27 15:49,1,4100,택시비
f_f013052,4,교통비,3,택시,N,1,1298638970,로카모빌리티(주),2023-08-27 20:39,1,4700,택시비 
f_f013052,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-08-18 00:00,3,25600,기차표 
f_f013061,5,교통비,0,지하철,N,2,,,,,3000,
f_f013064,4,교통비,0,택시,N,2,,,,,20000,
f_f013064,5,교통비,0,지하철,N,2,,,,,6000,
f_f013064,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,59000,
f_f013064,9,교통비,0,항공기,N,2,,,,,62000,
f_f013073,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,40000,
f_f013073,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
f_f013073,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,23100,
f_f013084,4,교통비,0,택시,N,1,,,,,8000,
f_f013084,5,교통비,0,지하철,N,1,,,,,3750,
f_f013084,8,교통비,1,새마을/무궁화열차,N,1,3148210024,한국철도공사 ,2023-08-26 16:30,1,6500,
f_f013084,8,교통비,2,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-08-26 09:20,1,5700,기차표
f_f013098,12,교통비,0,시외/고속버스,N,2,,,,,19000,
f_f013098,4,교통비,1,택시,N,2,1298638970,로카모빌리티(주),2023-09-09 11:14,1,19340,택시비 
f_f013098,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,20200,
f_f013101,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6550,
f_f013101,10,교통비,0,배/선박,N,2,,,,,48000,
f_f013110,5,교통비,0,지하철,N,2,,,,,7700,
f_f013110,8,교통비,0,새마을/무궁화열차,N,2,,,,,26400,
f_f013113,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,130000,
f_f013113,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,46000,
f_f013125,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,100000,
f_f013125,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,4400,
f_f013125,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,16600,
f_f013125,4,교통비,0,택시,N,4,,,,,34800,
f_f013135,2,렌탈비,1,렌터카(승용/승합/버스 등등),Y,2,2868800238,카모아,2023-07-23 00:00,3,86000,렌트비 
f_f013135,2,주유비,0,렌터카(승용/승합/버스 등등),N,2,,,,,20000,
f_f013135,50,교통비,0,버스 + 지하철,N,2,,,,,73200,
f_f013141,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5800,
f_f013146,1,주차비,0,자가용(승용/승합/트럭 등등),N,1,,,,,4700,
f_f013146,12,교통비,0,시외/고속버스,N,1,,,,,2400,
f_f013169,13,교통비,0,시내/마을버스,N,1,,,,,1250,
f_f013169,8,교통비,0,새마을/무궁화열차,N,1,,,,,2600,
f_f013171,13,교통비,0,시내/마을버스,N,1,,,,,2450,
f_f013171,4,교통비,1,택시,N,1,2042671053,개인택시,2023-09-08 08:13,1,9200,택시비
f_f013171,4,교통비,2,택시,N,1,2220691286,,2023-09-08 12:10,1,5600,택시비
f_f013171,4,교통비,3,택시,N,1,4381501023,,2023-09-08 13:15,1,5900,택시비
f_f013171,7,교통비,1,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-09-07 23:34,1,26000,기차표
f_f013171,7,교통비,2,KTX/SRT(고속열차),Y,1,3148210024,한국철도공사,2023-09-07 21:37,1,26000,기차표
f_f013171,8,교통비,1,새마을/무궁화열차,N,1,,삼척바다열차,2023-09-08 09:07,1,16000,탑승권
f_f013171,8,교통비,2,새마을/무궁화열차,N,1,,코레일관광개발 바다열차,2023-09-08 09:07,1,16000,탑승권
f_f013177,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
f_f013183,50,교통비,0,버스 + 지하철,N,2,,,,,33000,
f_f013183,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-24 17:37,1,70000,기차표
f_f013184,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f013184,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
f_f013184,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f013184,4,교통비,1,택시,N,2,6738601140,희망택시협동조합,2023-09-03 16:05,1,4600,택시비
f_f013198,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f013198,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,14400,
f_f013199,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f013199,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2700,
f_f013199,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
f_f013201,4,교통비,0,택시,N,2,,,,,12800,
f_f013201,8,교통비,1,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-08-26 15:04,1,18500,기차표
f_f013201,8,교통비,2,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-08-27 18:12,1,27400,기차표 
f_f013219,50,교통비,0,버스 + 지하철,N,2,,,,,10000,
f_f013219,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-22 21:24,1,11000,기차표 
f_f013219,7,교통비,3,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-22 00:00,1,25800,기차표
f_f013220,13,교통비,0,시내/마을버스,N,2,,,,,9000,
f_f013220,50,교통비,0,버스 + 지하철,N,2,,,,,7000,
f_f013220,8,교통비,0,새마을/무궁화열차,N,2,,,,,15000,
f_f013251,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,40000,
f_f013263,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
f_f013263,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,25000,
f_f013267,4,교통비,1,택시,N,3,6200547314,개인택시,2023-08-28 10:26,1,12800,택시비
f_f013267,4,교통비,2,택시,N,3,6100880603,개인택시,2023-08-28 19:15,1,7700,택시비
f_f013267,5,교통비,0,지하철,N,3,,,,,8850,
f_f013267,7,교통비,3,KTX/SRT(고속열차),N,3,3148210024,한국철도공사,2023-08-28 06:17,1,179400,기차표
f_f013359,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,66000,
f_f013359,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13000,
f_f013387,8,교통비,1,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-08-27 15:50,1,3000,기차표
f_f013387,8,교통비,3,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-08-27 09:32,1,4800,기차표
f_f013394,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f013394,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,1900,
f_f013396,4,교통비,1,택시,N,2,5028601931,디지비유페이,2023-09-10 10:06,1,8700,택시비
f_f013396,5,교통비,0,지하철,N,2,,,,,4800,
f_f013396,7,교통비,1,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-09-10 00:00,1,0,기차표
f_f013396,7,교통비,2,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-09-10 07:49,1,0,기차표
f_f013399,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,65000,
f_f013399,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,4500,
f_f013399,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f013407,4,교통비,0,택시,N,2,,,,,7600,
f_f013407,50,교통비,0,버스 + 지하철,N,2,,,,,109000,
f_f013421,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,4000,
f_f013425,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,60000,
f_f013425,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,5500,
f_f013425,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
f_f013431,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,73000,
f_f013431,1,통행료,0,자가용(승용/승합/트럭 등등),N,5,,,,,20000,
f_f013437,4,교통비,1,택시,N,2,6013022731,,2023-09-01 17:53,1,6900,택시비 
f_f013437,50,교통비,0,버스 + 지하철,N,2,,,,,20000,
f_f013437,7,교통비,1,KTX/SRT(고속열차),Y,2,2148189957,웹투어(주),2023-08-23 15:11,3,95200,기차표
f_f013437,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-31 00:00,3,59800,기차표
f_f013442,12,교통비,0,시외/고속버스,N,3,,,,,84000,
f_f013442,4,교통비,0,택시,N,3,,,,,23000,
f_f013463,4,교통비,0,택시,N,2,,,,,6600,
f_f013463,5,교통비,0,지하철,N,2,,,,,6300,
f_f013463,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,59200,
f_f013478,4,교통비,0,택시,N,4,,,,,81780,
f_f013478,7,교통비,0,KTX/SRT(고속열차),N,4,,,,,169400,
f_f013484,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,1700,
f_f013495,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,32000,
f_f013495,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,1500,
f_f013495,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,8000,
f_f013505,4,교통비,2,택시,N,2,,(주)명주택시,2023-08-31 17:39,1,5100,택시비
f_f013505,5,교통비,0,지하철,N,2,,,,,8310,
f_f013505,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-22 19:37,3,27600,기차표
f_f013505,7,교통비,3,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-22 19:54,3,27600,기차표
f_f013507,50,교통비,0,버스 + 지하철,N,2,,,,,50000,
f_f013512,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,88397,
f_f013512,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,31600,
f_f013514,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
f_f013514,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
f_f013514,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,9000,
f_f013514,5,교통비,0,지하철,N,2,,,,,2600,
f_f013520,4,교통비,0,택시,N,1,,,,,25000,
f_f013520,50,교통비,0,버스 + 지하철,N,1,,,,,30000,
f_f013529,12,교통비,1,시외/고속버스,Y,2,1048183559,(주)티머니,2023-08-30 16:51,1,62800,버스표 
f_f013529,5,교통비,0,지하철,N,2,,,,,5200,
f_f013529,8,교통비,3,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-08-31 16:38,3,14000,기차표 
f_f013565,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f013576,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,31390,
f_f013576,4,교통비,0,택시,N,2,,,,,31060,
f_f013576,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,110000,
f_f013592,4,교통비,1,택시,N,2,1298638970,로카모빌리티(주),2023-08-29 19:28,1,4800,택시비 
f_f013592,4,교통비,2,택시,N,2,1298638970,로카모빌리티택시,2023-08-30 10:31,1,5200,택시비
f_f013592,5,교통비,0,지하철,N,2,,,,,4740,
f_f013592,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-08-27 09:49,3,27600,기차표
f_f013609,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
f_f013616,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3200,
f_f013627,13,교통비,0,시내/마을버스,N,1,,,,,5100,
f_f013627,4,교통비,0,택시,N,1,,,,,4900,
f_f013627,8,교통비,0,새마을/무궁화열차,N,1,,,,,2700,
f_f013628,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,20000,
f_f013628,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
f_f013628,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
f_f013635,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,10000,
f_f013638,12,교통비,4,시외/고속버스,N,2,5028100859,아성고속,2023-09-15 20:00,1,15000,버스표
f_f013638,4,교통비,1,택시,N,2,1103692975, 포항개인택시,2023-09-15 19:40,1,8200,택시비
f_f013638,4,교통비,2,택시,N,2,3241301225,개인택시,2023-09-15 16:23,1,5400,택시비
f_f013638,50,교통비,0,버스 + 지하철,N,2,,,,,62600,
f_f013644,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5000,
f_f013677,12,교통비,0,시외/고속버스,N,2,,,,,73800,
f_f013677,4,교통비,0,택시,N,2,,,,,58100,
f_f013681,4,교통비,1,택시,N,2,1298638970,카카오개인택시,2023-09-09 15:53,1,4950,택시비
f_f013681,4,교통비,2,택시,N,2,1298638970,카카오개인택시,2023-09-09 18:42,1,8100,택시비
f_f013681,4,교통비,3,택시,N,2,6081559139,,2023-09-09 11:31,1,7050,택시비
f_f013681,50,교통비,0,버스 + 지하철,N,2,,,,,22750,
f_f013681,8,교통비,1,새마을/무궁화열차,Y,2,3148210024,한국철도공사,2023-09-05 09:35,1,10600,기차표 
f_f013682,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
f_f013682,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,7200,
f_f013692,50,교통비,0,버스 + 지하철,N,1,,,,,60100,
f_f013718,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,70000,
f_f013718,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,13000,
f_f013809,12,교통비,0,시외/고속버스,N,1,,,,,44400,
f_f013850,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,93000,
f_f013850,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,19900,
f_f013855,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,7618,
f_f013855,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,1800,
f_f013861,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,2500,
f_f013861,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,9000,
f_f013874,4,교통비,0,택시,N,2,,,,,46400,
f_f013874,7,교통비,0,KTX/SRT(고속열차),N,8,,,,,496800,
f_f013874,7,교통비,1,KTX/SRT(고속열차),Y,8,3148210024,한국철도공사,2023-08-18 20:36,3,27600,기차표
f_f013874,7,교통비,4,KTX/SRT(고속열차),Y,8,3148210024,한국철도공사,2023-08-01 12:59,3,27600,기차표
f_f013900,50,교통비,0,버스 + 지하철,N,1,,,,,10000,
f_f013900,7,교통비,2,KTX/SRT(고속열차),N,1,3148210024,한국철도공사,2023-09-08 11:20,1,16100,기차표 
f_f013900,8,교통비,1,새마을/무궁화열차,N,1,3148210024,한국철도공사,2023-09-09 20:33,1,7700,기차표
f_f013913,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
f_f013913,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10700,
f_f013927,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
f_f013927,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
f_f013927,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,22000,
f_f013960,13,교통비,0,시내/마을버스,N,1,,,,,8750,
