TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
f_f001424,호텔티티 구포,1,1,Y,,,5,,티티호텔,부산 북구 낙동대로 1684,,2006002,2632010500,2023-05-26 16:47,1,358387,
f_f001426,솔향기펜션,2,3,Y,,,16,,솔향기펜션,경북 상주시 화북면 청화로 46,경북 상주시 화북면 용유리 258,3311079,4725042021,2023-04-22 00:00,1,200000,꽃향기룸
f_f001426,솔향기펜션,4,3,Y,,,16,,솔향기펜션,경북 상주시 화북면 청화로 46,경북 상주시 화북면 용유리 258,3311079,4725042021,2023-04-22 00:00,1,190000,솔향기룸
f_f001430,페어필드 바이메리어트 부산,1,1,Y,,,4,,(주)레어필드바이 메리어트 부산,부산 해운대구 해운대해변로 314,부산 해운대구 중동 1400-60,3133043,2635010600,2023-05-27 17:22,1,297000,숙박비
f_f001430,페어필드 바이메리어트 부산,2,1,Y,,,4,,(주)페어필드바이 메리어트,부산 해운대구 해운대해변로 314,부산 해운대구 중동 1400-60,3133043,2635010600,2023-05-27 17:21,1,310000,
f_f001438,103랩,0,7,Y,,,1,,,강원 동해시 논골1길 19,강원 동해시 묵호진동 2-352,,,,5,49000,
f_f001438,828오션뷰스파펜션 B,0,3,Y,,,1,,,강원 동해시 일출로 277-12,강원 동해시 어달동 44-7,,,,4,129630,
f_f001443,스테이오아시,0,1,Y,,,2,,,경남 거제시 사등면 가조로 1121-3,경남 거제시 사등면 창호리 17-1,,,,2,800000,
f_f001443,호텔 상상,1,1,Y,,,2,,주식회사 인터파크,서울 강남구 삼성로 512,,3122005,1168010500,2023-04-11 21:21,1,372000,거제 호텔상상
f_f001444,휘닉스 평창,1,4,Y,,,5,,(주)티몬,서울 강남구 테헤란로 114,,3122010,1168010100,2023-05-08 00:00,1,152150,휘닉스평창 객실패키지
f_f001444,휘닉스 평창,2,4,Y,,,5,,주식회사스마트인피,,,,,2023-05-08 00:00,1,30000,
f_f001445,E7양양죽도호텔,0,10,N,,,2,,,강원 양양군 현남면 동산큰길 21,강원 양양군 현남면 동산리 211,,,,4,0,
f_f001461,봄봄캠핑,0,5,Y,,,4,,,강원 춘천시 사북면 화악지암길 576,강원 춘천시 사북면 지암리 172,,,,1,60000,
f_f001463,베니키아 프리미어호텔 해운대,0,1,Y,,,2,,,부산 해운대구 해운대해변로 317,부산 해운대구 중동 1398-23,,,,1,95000,
f_f001463,쏘타 컬렉션 더 테라스,0,1,Y,,,2,,,부산 수영구 광남로94번길 16,부산 수영구 광안동 201-1,,,,1,82800,
f_f001464,청춘 호스텔,1,7,Y,,,1,,에어비앤비,,,,,2023-06-01 14:50,1,58920,숙박비
f_f001468,더뷰게스트하우스,1,7,Y,,,2,,더뷰게스트하우스,부산 수영구 남천바다로33번길 47,부산 수영구 광안동 199-6,4214139,2650010400,2023-05-27 00:00,1,37000,숙박비
f_f001468,모가스테이,1,11,Y,,,2,,에어비앤비,,,,,2023-05-22 20:53,1,103977,숙박비
f_f001468,호메르스호텔,1,1,Y,,,2,,주식회사 지마켓,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-05-20 20:15,1,305000,(7%할인)호메르스 호텔(부산 호텔/수영/광안리)
f_f001469,동대구역 아펠리체,1,11,Y,,,1,,에어비앤비,,,,,2023-05-22 17:31,1,68162,숙박비
f_f001474,신세계영랑호리조트,1,4,Y,,,4,,(주)플러스앤,서울 강남구 영동대로96길 34,,4166703,1168010500,2023-05-13 22:47,1,129256,스탠다드B(20평)
f_f001478,타워더모스트광안오피스텔,1,7,Y,,,1,,에어비앤비,,,,,2023-05-22 16:19,1,118995,숙박비
f_f001479,까사미니호텔,1,1,Y,,,1,,아고다,,,,,2023-05-21 00:00,1,112945,Casa Mini Hotel
f_f001479,알데아풀빌라,1,3,Y,,,1,,(주)알데아,경북 포항시 남구 장기면 동해안로 3952-25,경북 포항시 남구 장기면 대진리 202,3000101,4711133035,2023-05-21 21:46,1,120000,LUXURY BLACK
f_f001480,경상남도교육청 종합복지관,1,4,Y,,,4,,경상남도교육청 종합복지관,경남 고성군 회화면 회진로 296,경남 고성군 회화면 봉동리 산 169-1,3329070,4882040023,2023-05-26 18:49,3,50000,
f_f001481,국립경주박물관 주차장,0,5,N,,,2,,,,경북 경주시 구황동 672-2,,,,4,0,
f_f001483,모아펜션,1,3,N,,,3,,모아펜션,경북 포항시 남구 구룡포읍 일출로62번길 64-1,경북 포항시 남구 구룡포읍 삼정리 506,4709409,4711125022,2023-05-28 22:11,1,90000,
f_f001484,웨스틴조선 부산,1,1,Y,,,4,,(주)조선호텔앤리조트 부산,부산 해운대구 동백로 67,부산 해운대구 우동 737,3133002,2635010500,2023-05-27 13:42,1,402930,
f_f001484,파라다이스호텔부산,1,1,Y,,,4,,파라다이스호텔 ,부산 해운대구 해운대해변로 296,부산 해운대구 중동 1408-5,3133043,2635010600,2023-05-28 14:33,1,726000,숙박비
f_f001485,삼척쏠비치,1,4,Y,,,5,,소노 호텔&리조트,서울 송파구 법원로 135,서울 송파구 문정동 641-3,3350849,1171010800,2023-05-30 10:13,1,737000,숙박비
f_f001486,성운각모텔,1,2,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-24 21:43,1,47000,MO-일반
f_f001489,190워터프론트펜션,0,3,Y,,,2,,,경북 포항시 남구 장기면 동해안로 3952-40,경북 포항시 남구 장기면 대진리 192,,,,1,114624,
f_f001489,에이치에비뉴호텔,0,1,Y,,,2,,,경북 포항시 북구 삼호로 194,경북 포항시 북구 항구동 17-79,,,,1,97016,
f_f001490,싸리목캠핑장,0,5,Y,,,2,,,강원 인제군 인제읍 싸리목길 83,강원 인제군 인제읍 하추리 216,,,,1,40000,
f_f001492,지수펜션,1,3,Y,,,4,,지수 가족 펜션,강원특별자치도 삼척시 근덕면 장호길 29,,4472278,5123031034,2023-05-24 17:51,1,92931,숙박비
f_f001492,태백호텔,2,1,Y,,,4,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-31 00:00,3,150000,태백호텔
f_f001501,더앤리조트,1,1,Y,,,4,,양양 더 앤 리조트 호텔&스파,강원 양양군 현남면 개매길 260,강원 양양군 현남면 전포매리 47-4,4505008,4283034027,2023-05-21 15:21,1,149000,숙박비
f_f001503,웰리힐리파크,1,4,Y,,,3,,11번가,서울 중구 한강대로 416,서울 중구 남대문로5가 541,2005005,1114011800,2023-05-01 00:00,1,144000,웰리힐리리조트 룸온리OR액티비티PKG
f_f001509,센텀프리미어호텔,0,1,Y,,,2,,,부산 해운대구 센텀1로 17,부산 해운대구 우동 1521,,,,1,126990,
f_f001512,달보드레펜션,0,3,Y,,,2,,,경북 포항시 남구 장기면 동해안로 2788-1,경북 포항시 남구 장기면 두원리 82-3,,,,5,132400,
f_f001513,브라운도트호텔 장생포점,0,1,Y,,,2,,,울산 남구 장생포고래로 211,울산 남구 장생포동 87-7,,,,1,115000,
f_f001518,체스터톤스 속초,1,1,Y,,,3,,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,2023-05-20 00:00,1,369650,[15%할인쿠폰]속초 체스터톤스
f_f001520,석주재,0,3,Y,,,2,,,경남 밀양시 산외면 금곡2길 50,경남 밀양시 산외면 금곡리 45-5,,,,4,230000,
f_f001532,부흥리해수욕장,0,1,N,,,2,,,경북 영덕군 남정면 동해대로 3676,경북 영덕군 남정면 장사리,,,,4,0,
f_f001532,시선호텔,1,1,N,,,2,,시선호텔,경북 울진군 죽변면 죽변중앙로 236-4,경북 울진군 죽변면 죽변리 10-16,3325029,4793037021,2023-05-31 20:15,1,100000,
f_f001532,포항영일대 호텔퀸스,0,1,Y,,,2,,,"1035-3, 506호",,,,,1,63000,
f_f001532,포항영일대 호텔퀸스,1,1,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-30 21:55,1,831870,숙박비
f_f001534,망상비치펜션,0,3,Y,,,2,,,강원 강릉시 옥계면 도직길 7-12,강원 강릉시 옥계면 도직리 62,,,,5,130000,
f_f001537,경포수호텔,1,1,Y,,,1,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-06 20:14,3,40000,강릉 경포대 수 호텔
f_f001537,동해오션시티레지던스호텔,1,1,Y,,,1,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-05-23 14:18,1,55000,HO-[단독특가]슈페리어
f_f001538,엘림게스트하우스,0,7,Y,,,1,,,미리내길 17-1,,,,,4,25000,
f_f001540,에쿠스모텔,0,2,Y,,,3,,,경북 경주시 화랑로49번길 10,경북 경주시 성건동 211-3,,,,1,132000,
f_f001545,부산시티호텔,0,1,Y,,,3,,,부산 연제구 신촌로 19,부산 연제구 연산동 1356-12,,,,1,105459,
f_f001545,송정블루캐슬,0,1,Y,,,3,,,부산 해운대구 송정중앙로36번길 70,부산 해운대구 송정동 323-8,,,,1,57461,
f_f001545,하운드호텔 연산,0,1,Y,,,3,,,부산 연제구 월드컵대로153번길 9,부산 연제구 연산동 1244-7,,,,1,125407,
f_f001547,하이오션 경포,1,1,Y,,,2,,강릉 하이오션 경포,강원특별자치도 강릉시 경포로463번길 30-5,강원특별자치도 강릉시 안현동 866,4460151,5115013800,2023-06-05 00:00,1,55000,숙박비
f_f001547,하이오션 경포,2,1,Y,,,2,,강릉 하이오션경포,강원특별자치도 강릉시 경포로463번길 30-5,강원특별자치도 강릉시 안현동 866,4460151,5115013800,2023-06-05 00:00,1,55000,숙박비
f_f001549,페트로호텔,0,1,Y,,,2,,,경북 문경시 문경읍 새재2길 32-3,경북 문경시 문경읍 상초리 288-77,,,,3,300000,
f_f001553,망상오토캠핑리조트,1,4,Y,,,2,,엔에이치엔케이씨피(주),강원 동해시 동해대로 6370,,2000023,4217012900,2023-05-24 16:59,1,270000,망상오토캠핑장
f_f001557,백석탄골부리캠핑장,0,5,Y,,,4,,,경북 청송군 안덕면 백석탄로 541-21,경북 청송군 안덕면 지소리 109,,,,3,60000,
f_f001559,켄싱턴리조트 지리산하동,1,4,Y,,,3,,아고다,,,,,2023-06-01 00:00,1,104113,Kensington Resort Jirisan Hadong
f_f001560,창녕s,0,2,Y,,,2,,,1053-8,,,,,1,35000,
f_f001562,조이모텔,1,2,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-04-08 10:25,1,75000,MO-경주조이-트윈베드
f_f001565,노마드인 강릉,1,7,Y,,,1,,노마드인강릉게스트하우스,강원특별자치도 강릉시 송정길33번길 25-16,강원특별자치도 강릉시 송정동 305,4460586,5115011400,2023-06-02 00:00,1,32001,숙박비
f_f001571,대구 여성전용 게스트하우스 2인실,1,7,Y,,,2,,에어비앤비,,,,,2023-05-25 22:14,1,92423,숙박비
f_f001574,까사멜로우A 펜션,1,3,Y,,,3,,까사 멜로우 A,경북 경주시 북군4길 75,경북 경주시 북군동 329-20,4715516,4713014000,2023-05-22 10:24,1,99627,casa mellow A-2 키즈풀빌라 키즈프렌들리
f_f001574,청풍리조트 레이크호텔,1,1,Y,,,3,,레이크 호텔,,,,,,1,105545,숙박비
f_f001574,청풍리조트 레이크호텔,2,1,Y,,,3,,아고다,,,,,2023-05-22 00:00,1,105545,Cheong Pung Resort
f_f001577,바다빛무지개펜션,1,3,Y,,,2,,바다빛무지개펜션,강원특별자치도 양양군 현남면 매바위길 63,,4505068,5183034038,2023-05-25 00:00,1,210000,숙박비
f_f001577,서프쉑,1,3,Y,,,2,,서프쉑 스파펜션,강원특별자치도 양양군 손양면 선사유적로 316-74,강원특별자치도 양양군 손양면 동호리 1-30,3235012,5183032021,2023-05-26 00:00,1,170000,숙박비
f_f001582,송정자연휴양림 야영장,1,5,Y,,,2,,송정자연휴양림,경북 칠곡군 석적읍 반계3길 88,,4766242,4785025626,2023-05-29 22:37,1,15000,숙박비
f_f001588,오늘은바다펜션,1,3,Y,,,2,,강릉 오늘은 바다애견펜션,강원특별자치도 강릉시 사천면 해안로 904-11,강원특별자치도 강릉시 사천면 미노리 5-1,3220050,5115036021,2023-06-06 00:00,1,55000,숙박비
f_f001588,오늘은바다펜션,2,3,Y,,,2,,오늘은 바다애견펜션,강원특별자치도 강릉시 사천면 해안로 904-11,강원특별자치도 강릉시 사천면 미노리 5-1,3220050,5115036021,2023-06-06 00:00,1,52000,숙박비
f_f001590,호텔인썸니아,1,1,Y,,,2,,11번가,서울 중구 한강대로 416,,2005005,1114011800,2023-05-31 20:58,1,23500,
f_f001599,INN경주게스트호텔,1,2,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-23 00:00,3,65000,숙박비
f_f001604,라임벨리,0,3,Y,,,4,,,강원 홍천군 화촌면 가락재로 976,강원 홍천군 화촌면 구성포리 1047,,,,1,150000,
f_f001620,하이원리조트 마운틴콘도,0,4,Y,,,5,,,강원 정선군 고한읍 하이원길 265-1,강원 정선군 고한읍 고한리 144-15,,,,1,300000,
f_f001622,오투리조트 타워콘도,1,4,Y,,,4,,주식회사 오투리조트,강원특별자치도 태백시 서학로 861,강원특별자치도 태백시 황지동 683,3013013,5119010100,2023-05-29 07:49,1,945000,숙박비
f_f001623,H에비뉴 광안리해변점,1,1,Y,,,2,,에이치에비뉴 호텔 광안리 해변점,부산 수영구 광안해변로278번길 42,부산 수영구 민락동 181-154,4214070,2650010300,2023-05-26 00:00,1,311340,숙박비
f_f001623,기차 안,0,11,Y,,,2,,,부산 11시 20분 출발  수서 01시 05분 도착 열차,,,,,1,37300,
f_f001623,에어비앤비,1,11,Y,,,2,,에어비앤비,,,,,2023-05-10 19:51,1,323483,숙박비
f_f001626,씨크루즈호텔속초,1,1,Y,,,2,,씨크루즈호텔,강원특별자치도 속초시 청초호반로 273,강원특별자치도 속초시 청학동 482-525,3223018,5121010500,2023-06-03 00:00,1,0,숙박비
f_f001632,디클라우드리조트,1,3,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-04-20 07:59,1,58000,거제도 씨앤스카이리조트
f_f001633,어름치마을,1,5,Y,,,3,,어름치마을 영농조합법인,강원특별자치도 평창군 미탄면 마하길 42-5,,4484126,5176031028,2023-05-29 09:43,1,300000,
f_f001636,베스트웨스턴플러스 경주,0,1,Y,,,2,,,경북 경주시 감포읍 동해안로 1819-21,경북 경주시 감포읍 나정리 681,,,,4,122000,
f_f001645,인갤러리펜션,1,3,Y,,,2,,토스페이먼츠(주),서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-04-27 20:56,1,167500,남해 인갤러리펜션
f_f001652,스카이베이호텔 경포,1,1,Y,,,1,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,,1,263891,스카이베이 호텔 경포
f_f001653,덴바스타포레스트,0,1,Y,,,3,,,부산 북구 만덕고개길 72-3,부산 북구 만덕동 73-34,,,,1,300000,
f_f001653,모네의여름,0,3,Y,,,3,,,부산 해운대구 송정광어골로 65,부산 해운대구 송정동 442-4,,,,1,429500,
f_f001672,청도글램핑,0,5,Y,,,2,,,경북 청도군 화양읍 화양남산길 100,경북 청도군 화양읍 동천리 620-1,,,,1,149000,
f_f001677,모나코모텔,1,2,N,,,2,,모나코모텔,경북 포항시 북구 흥해읍 동해대로 1469,경북 포항시 북구 흥해읍 옥성리 242-2,2000023,4711325024,2023-05-29 00:22,1,50000,숙박비
f_f001684,호텔주노,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-30 18:18,1,40500,강릉 경포대 호텔주노
f_f001684,호텔주노,2,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-30 18:28,1,40500,강릉 경포대 호텔주노
f_f001686,엠유호텔,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-23 15:21,1,40000,부산 남포동 MU
f_f001692,거창서핑파크 글램핑,0,5,Y,,,2,,,경남 거창군 위천면 거차1길 23-18,경남 거창군 위천면 장기리 140,,,,1,35000,
f_f001694,스페이스우분투,0,7,N,,,1,,,경남 창원시 진해구 여명로 29-1,경남 창원시 진해구 여좌동 115-28,,,,1,69000,
f_f001696,시선펜션,0,3,Y,,,3,,,경남 남해군 설천면 설천로 176-193,경남 남해군 설천면 진목리 1184-5,,,,5,150000,
f_f001700,스탠포드호텔앤리조트 통영,0,4,Y,,,2,,,경남 통영시 도남로 347,경남 통영시 도남동 660,,,,1,314246,
f_f001704,더샵스파펜션,0,3,Y,,,4,,,강원 속초시 장사항해안길 21,강원 속초시 장사동 577-33,,,,1,157000,
f_f001711,호텔마르,1,2,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-29 00:00,3,55000,삼산호텔 마르 가심비룸
f_f001713,한화리조트 설악별관,1,4,Y,,,7,,한화호텔앤드리조트(주),강원특별자치도 속초시 미시령로2983번길 111,강원특별자치도 속초시 장사동 24-1,4469063,5121011300,2023-05-29 10:51,1,132000,
f_f001731,르네상스호텔,1,1,N,,,2,,(주)파워산업개발,경북 포항시 남구 중흥로57번길 6,경북 포항시 남구 상도동 590-1,4709547,4711110100,2023-05-28 22:26,1,150000,
f_f001734,동대구유성푸르나임,1,11,Y,,,4,,에어비앤비,,,,,2023-05-22 19:57,1,254165,숙박비
f_f001735,이후북스테이,0,11,Y,,,4,,,,강원 영월군 영월읍 삼옥리 862,,,,3,400000,
f_f001746,라발스호텔,1,1,Y,,,2,,아고다,,,,,2023-05-24 00:00,1,144423,Lavalse Hotel
f_f001748,속초 풀뷰스파풀빌라,1,3,Y,,,5,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-15 15:52,1,296670,속초 풀뷰스파풀빌라
f_f001750,하루게스트하우스,1,7,Y,,,1,,(주)여기어때,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-31 00:00,3,17000,속초 하루 게스트하우스
f_f001754,드림센터,0,4,N,,,4,,,경북 경주시 보문로 280-34,경북 경주시 북군동 116,,,,4,174000,
f_f001763,국립용지봉자연휴양림,1,9,Y,,,4,,국립자연휴양림관리소,대전 서구 복수북로 21,,3166034,3017010100,2023-05-13 11:37,1,90400,
f_f001763,국립용지봉자연휴양림,2,9,Y,,,4,,용지봉 자연휴양림,경남 김해시 대청계곡길 170-36,경남 김해시 대청동 산 63-2,4829300,4825012900,2023-06-05 15:40,1,20000,에어컨 05일
f_f001768,부곡온천호텔,1,1,Y,,,4,,주식회사여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-05-26 00:00,3,51150,창녕 온천 호텔
f_f001771,소노벨비발디파크,1,4,Y,,,1,,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,2023-05-23 00:00,3,151000,홍천 비발디파크
f_f001785,청간정콘도 카라반 캠핑장,1,5,Y,,,4,,알피티코리아/강원,경기 의왕시 이미로 40,경기 의왕시 포일동 653,3201052,4143010900,2023-06-01 14:53,1,75000,
f_f001797,씨크루즈호텔속초,1,1,Y,,,2,,익스피디아,서울 종로구 종로5길 7,,4100360,1111012200,2023-04-25 00:00,1,127964,씨 크루즈 호텔-숙박비 
f_f001798,호텔1,1,1,N,,,1,,호텔1,부산 수영구 광안해변로 203,부산 수영구 광안동 196-3,3138005,2650010400,2023-06-03 22:01,1,56610,숙박비
f_f001817,강나루오토캠핑장,1,5,Y,,,4,,강나루오토캠핑장,경남 함안군 칠서면 삼칠로 1235-50,경남 함안군 칠서면 이룡리 930-1,3340017,4873035029,2023-05-27 17:34,1,10000,카라반 반입
